# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25876153241610
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] swap_cgroup_record
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] end_page_writeback
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] test_clear_page_writeback
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] hrtimer_start_range_ns
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] alloc_zspage
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] workingset_age_nonresident
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] clean_buffers
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] lock_page_memcg
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] page_counter_cancel
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] mem_cgroup_uncharge_list
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] page_counter_uncharge
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] uncharge_batch
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_all_qs
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] perf_event_task_tick
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013900
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] insert_zspage
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] mod_node_page_state
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __swap_duplicate
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] swap_duplicate
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] zs_map_object
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa92
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] memset
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] xfs_perag_get_tag
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] xfs_reclaim_inodes_count
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __run_hrtimer
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] scheduler_tick
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] tick_sched_timer
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] update_process_times
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] do_shrink_slab
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e10a
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f19
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0af
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9e4
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __test_set_page_writeback
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] test_clear_page_writeback
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] end_page_writeback
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea2d
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] obj_malloc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000097a6
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000099f0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae81
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139fa
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_enter_rcu
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004874
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015904
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001484f
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b01d
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a4d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013827
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d96b
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] cpuacct_account_field
     0.00%     0.00%  memcached        memcached              [.] 0x000000000002055f
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093e8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000ffe0
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] nohz_balance_enter_idle
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ceb2
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __netif_receive_skb_list
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __netif_receive_skb_list_core
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] netif_receive_skb_list_internal
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __netif_receive_skb_core
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ghes_poll_func
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ghes_proc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192f4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f9a4
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] raw_notifier_call_chain
     0.00%     0.00%  memcached        [vdso]                 [.] 0x0000000000000806
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f84d
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000950e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ce50
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000196e9
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b9f
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] shmem_unused_huge_count
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed8f
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195ca
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011363
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000197d2
     0.00%     0.00%  sshd             [kernel.kallsyms]      [k] __ip_queue_xmit
     0.00%     0.00%  sshd             [kernel.kallsyms]      [k] __tcp_push_pending_frames
     0.00%     0.00%  sshd             [kernel.kallsyms]      [k] __tcp_transmit_skb
     0.00%     0.00%  sshd             [kernel.kallsyms]      [k] tcp_write_xmit
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] queued_read_lock_slowpath
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001485d
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_is_cpu_rrupt_from_idle
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b79
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c90
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001377a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c59
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c3d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c14
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa40
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d974
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __block_write_begin_int
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008b3
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f91f
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] memcpy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f362
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_copy_tofrom_phys
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_poll_func
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_proc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa73
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a41
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000adc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eda0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000204ef
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010ba8
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016401
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010ba6
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010160
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_pvclock_gtod
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed4f
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_common_interrupt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] common_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] amd_pmu_wait_on_overflow
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f90a
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022313
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f987
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] end_page_writeback
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f77a
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] page_counter_try_charge
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] need_update
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d063
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000021b24
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d59f
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] count_shadow_nodes
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] shrink_slab_memcg
     0.00%     0.00%  top              [kernel.kallsyms]      [k] ksys_read
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_read_iter
     0.00%     0.00%  top              [kernel.kallsyms]      [k] vfs_read
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_read
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001941a
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013a24
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010004
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000207e7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020512
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024bbc
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf08
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e11e
     0.00%     0.00%  top              [kernel.kallsyms]      [k] proc_single_show
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec7c
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] switch_ldt
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d1eb
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c5d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_vsyscall
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/2:2-eve  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d068
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ce54
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014848
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000158ac
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_dirty_inode
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __ext4_mark_inode_dirty
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ghes_copy_tofrom_phys
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094dd
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c507
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014828
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf66
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b032
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001323b
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __sysvec_call_function_single
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9a2
     0.00%     0.00%  memcached        [vdso]                 [.] 0x0000000000000800
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249fe
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000137a5
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b804
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008b2
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008ae
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000091a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b361
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c53
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8cc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000135fc
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] pvclock_gtod_notify
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b368
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000113d8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f10b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f37c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001487d
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_pvclock_gtod
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0a8
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b083
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c3d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d61
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019331
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b862
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa8f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f18e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f232
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] calc_global_load
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014864
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fad8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011312
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa73
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __pagevec_lru_add
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001edf9
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __x86_indirect_thunk_r15
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] up_write
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] llist_reverse_order
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000137b0
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f903
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000806
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009ed2
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] set_task_cpu
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ghes_copy_tofrom_phys
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024bc2
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b044
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008ac
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a2c
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a14
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af3d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001efb0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e129
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013850
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpuidle_poll_time
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_vsyscall
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f364
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f31e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e16a
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000081c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d9a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9bc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016412
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001942d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f900
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b063
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cb43
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mprotect_fixup
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] __queue_work
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] queue_delayed_work_on
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] vmstat_shepherd
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ip_local_deliver_finish
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ip_protocol_deliver_rcu
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tcp_ack
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tcp_rcv_established
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tcp_v4_do_rcv
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tcp_v4_rcv
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed67
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008f8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016370
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f998
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000021c02
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa88
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x0000000000021a04
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] napi_complete_done
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] netif_receive_skb_list_internal
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f8d6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rwsem_down_write_slowpath
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rwsem_optimistic_spin
     0.00%     0.00%  kworker/16:2-ev  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/16:2-ev  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f8d0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f309
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __hrtimer_start_range_ns
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] get_page_from_freelist
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f903
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x86_indirect_thunk_r15
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bbe6
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpuacct_account_field
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f30b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010000
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] generic_exec_single
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] smp_call_function_single_async
