# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 649K of event 'cycles'
# Event count (approx.): 23925621748801
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] asm_common_interrupt
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] common_interrupt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f9a8
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea33
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f970
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb35
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000098cb
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f32b
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000163e0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d068
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_task_rq_fair
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f84d
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138cf
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb1
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c7e
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138f6
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009888
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000000f030
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] enqueue_hrtimer
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] _raw_spin_trylock
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9a3
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea2d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeac
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_type_to_scan.constprop.0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000008650
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_swevent_stop
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __x86_indirect_thunk_r15
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f170
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa76
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ce81
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008a9
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001931e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e11e
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_vsyscall
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_nohz_restart_sched_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timerqueue_add
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] radix_tree_node_rcu_free
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001485d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d77
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lapic_next_event
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_work_run_list
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001edec
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] cpuacct_account_field
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b81
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010ba6
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] force_qs_rnp
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001339c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bb78
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000780
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_remove@plt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013827
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f7a3
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024fc0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001591f
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] switch_ldt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ee98
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001136c
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a32
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000095cd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f776
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b85e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001342e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b70
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f318
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_report_qs_rdp
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013868
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_run_queues
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef8d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024abd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f230
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_curr
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_free_swap
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_nomem
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zcomp_compress
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] zone_reclaimable_pages
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] allow_direct_reclaim.part.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] throttle_direct_reclaim
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ae1
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013c63
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093fb
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_do_batch
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f385
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __default_send_IPI_dest_field
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c47
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b08c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea05
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001339e
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008f8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013845
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009502
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mutex_lock
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8ed
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d96b
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009dc8
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020564
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] set_task_rq_fair
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa81
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] delay_halt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f7a1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f781
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024fe8
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clear_page_rep
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] kernel_init_free_pages.part.0
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f99e
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] xas_nomem
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001487d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irqentry_enter_from_user_mode
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f89f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] perf_pmu_nop_void
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bbad
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f89f
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022216
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c681
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] account_user_time
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093ed
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] radix_tree_node_rcu_free
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aeb2
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000901
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000196e4
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000847e
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018ea5
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192af
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed97
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b827
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249da
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea8c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_irq_return_iret
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] hrtimer_run_queues
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9b3
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1e6
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] queued_read_lock_slowpath
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] delay_halt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bab
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f320
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f785
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000824
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a3b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7c0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b76
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f312
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af31
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009406
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __call_rcu
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea03
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195d6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_poll_func
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b88a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf54
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae81
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008dc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] call_timer_fn
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f2d4
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b83b
     0.00%     0.00%  memcached        libpthread-2.28.so     [.] __lll_unlock_wake
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] invalidate_user_asid
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f05
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] hdr_record_value
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_freepages_block
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] compaction_alloc
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_freepages
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa92
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aef4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed62
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c68
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2ee
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b800
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010780
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] apei_read
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f900
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249e2
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009d78
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _raw_spin_lock_irq
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e111
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f19
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_read_reg
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_service_task
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_update_stats
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_watchdog_subtask
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000800
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] copy_user_generic_string
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] copy_page_from_iter_atomic
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093da
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020549
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb07
     0.00%     0.00%  memcached        [vdso]                 [.] 0x0000000000000824
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249eb
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __ext4_mark_inode_dirty
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __mark_inode_dirty
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_dirty_inode
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb40
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] wake_q_add_safe
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_is_cpu_rrupt_from_idle
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000097a6
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af36
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016401
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024abd
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013237
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4e4
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000137a5
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] unmap_page_range
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f933
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094d7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f351
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] gettimeofday@plt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f84d
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c41
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002faf3
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_program_event
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000137b0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000148e8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ab6
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] check_preempt_wakeup
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cr4_update_irqsoff
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x00000000000219a0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c0c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001340d
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __getblk_slow
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] do_try_to_free_pages
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] evict_pages
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] grow_dev_page
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] jbd2_journal_commit_transaction
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] jbd2_journal_get_descriptor_buffer
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] journal_submit_commit_record.part.0
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] kjournald2
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] lru_gen_shrink_lruvec
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] shrink_node
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] shrink_node_memcgs
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] shrink_page_list
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] shrink_zones
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] try_to_free_pages
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed8f
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013257
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b9d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c53
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f8d0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b044
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d96d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009511
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] sched_ttwu_pending
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001936d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f247
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b819
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f8ff
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000806
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b94a
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024ae1
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba14
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019293
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f340
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d073
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f2d0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f2b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f949
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f362
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000b1b
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] radix_tree_lookup
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqtime_account_process_tick
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b8a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bd0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014054
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cec6
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a46
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __note_gp_changes
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af3f
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __x86_indirect_thunk_rdx
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d1eb
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f3a0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f212
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae9f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] calc_global_load
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec7c
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c59
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f300
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c45
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c19
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a51
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a12
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f17e
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009de0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f20a
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249f0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f0d
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d99c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b85b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2c7
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba85
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __hrtimer_next_event_base
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0f8
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_sd_pick_busiest
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zap_pte_range
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_exit_group
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_exit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_group_exit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] exit_mm
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] exit_mmap
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mmput
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] unmap_vmas
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zap_pmd_range.isra.0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024bbc
