# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 166341918442
#
# Children      Self  Command          Shared Object      Symbol                                          
# ........  ........  ...............  .................  ................................................
#
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] pagecache_get_page
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_get_group_desc
     0.01%     0.00%  java             [kernel.kallsyms]  [k] __count_memcg_events
     0.01%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  VM Thread        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ds_exec_end_op
     0.01%     0.01%  shutdown-hook-0  [kernel.kallsyms]  [k] crc32c_pcl_intel_update
     0.01%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] crypto_shash_update
     0.01%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_inode_csum
     0.01%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_inode_csum_set
     0.01%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.01%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_orphan_del
     0.01%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __irqentry_text_start
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_write_lock
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] delayed_work_timer_fn
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] insert_work
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_try_to_cancel.part.0
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] menu_reflect
     0.01%     0.00%  java             [kernel.kallsyms]  [k] __handle_mm_fault
     0.01%     0.00%  VM Thread        [kernel.kallsyms]  [k] __x64_sys_mprotect
     0.01%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_mprotect_pkey
     0.01%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.01%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] irq_chip_ack_parent
     0.01%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] sync_regs
     0.01%     0.01%  pool-4-thread-1  [unknown]          [.] 0x00007fca19f0b131
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_locked_key_bookmark
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] wake_page_function
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_page_bit
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_state
     0.01%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] unlock_page_memcg
     0.01%     0.01%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_system_memory_space_handler
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ds_evaluate_name_path
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ev_address_space_dispatch
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_access_region
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_extract_from_field
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_field_datum_io
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_read_data_from_field
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_resolve_node_to_value
     0.01%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ex_resolve_to_value
     0.01%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] page_mapping
     0.01%     0.01%  Readahead Threa  [unknown]          [.] 0000000000000000
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_journal_dirty_metadata
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] poll_idle
     0.01%     0.00%  VM Thread        [kernel.kallsyms]  [k] asm_exc_page_fault
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%     0.01%  VM Periodic Tas  [kernel.kallsyms]  [k] __rdgsbase_inactive
     0.01%     0.01%  swapper          [kernel.kallsyms]  [k] trigger_load_balance
     0.01%     0.01%  pool-4-thread-1  [unknown]          [.] 0x00007f4bfdea8ad5
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] newidle_balance
     0.01%     0.00%  rcu_sched        [kernel.kallsyms]  [k] kthread
     0.01%     0.00%  rcu_sched        [kernel.kallsyms]  [k] rcu_gp_kthread
     0.01%     0.00%  rcu_sched        [kernel.kallsyms]  [k] ret_from_fork
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ktime_get
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_reflect
     0.01%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.01%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.01%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] node_page_state
     0.00%     0.00%  java             [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] rcu_gp_fqs_loop
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] get_signal
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_get_group_desc
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_reserve_inode_write
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] errseq_check
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] clockevents_program_event
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_got_tick
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_exit
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_group_exit
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] lock_page_memcg
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] __vunmap
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] free_work
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] process_one_work
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] remove_vm_area
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/41:1-mm  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] arch_local_irq_enable
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fca1939b821
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f5de53a20a5
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] policy_nodemask
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_submit_cmd
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __xas_next
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] should_failslab
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] drain_zone_pages
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] process_one_work
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] vmstat_update
     0.00%     0.00%  kworker/10:2-mm  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f4bfd8a2c6e
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] native_write_msr
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __perf_event_enable
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_ioctl
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] _perf_event_enable
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] _perf_ioctl
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] ctx_resched
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] event_function
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] event_function_call
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] generic_exec_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] perf_event_for_each_child
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] perf_ioctl
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] remote_function
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] smp_call_function_single
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __x64_sys_rmdir
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] do_rmdir
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_rmdir
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] vfs_rmdir.part.0
     0.00%     0.00%  java             [kernel.kallsyms]  [k] acct_collect
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] native_write_msr
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] clockevents_program_event
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_program_event
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] hrtimer_active
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] ktime_get
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] rebalance_domains
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] run_rebalance_domains
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f41b9eec0bf
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] mprotect_fixup
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] sched_autogroup_exit_task
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] sched_move_task
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] wait_for_stable_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] find_busiest_group
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] find_vma
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] change_protection
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] enqueue_entity
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] policy_node
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] fpu__drop
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __x64_sys_exit
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] do_exit
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] exit_thread
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_governor_latency_req
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] numa_migrate_prep
     0.00%     0.00%  java             [kernel.kallsyms]  [k] exit_mm_release
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007ff2cd5dfee1
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] list_lru_del
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] native_irq_return_iret
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __ext4_read_dirblock
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_bread
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_empty_dir
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_read_bh
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_read_bh_lock
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] submit_bh
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] submit_bh_wbc
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] idle_cpu
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __get_user_8
     0.00%     0.00%  java             [kernel.kallsyms]  [k] futex_exit_release
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] mb_clear_bits
     0.00%     0.00%  bash             [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  bash             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f5de500086a
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] force_qs_rnp
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_enter
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __ptep_modify_prot_start
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] fscrypt_mergeable_bio
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] arch_cpu_idle_enter
     0.00%     0.00%  java             [kernel.kallsyms]  [k] _raw_read_lock
     0.00%     0.00%  java             [kernel.kallsyms]  [k] mm_update_next_owner
     0.00%     0.00%  java             [kernel.kallsyms]  [k] queued_read_lock_slowpath
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __x2apic_send_IPI_mask
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] native_send_call_func_ipi
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] x2apic_send_IPI_mask
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] jbd2_clear_buffer_revoked_flags
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] sugov_get_util
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ptep_modify_prot_commit
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] psi_task_switch
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_kmem_state
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  java             [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] migrate_pages
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  Thread-0         [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] psi_memstall_enter
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_reprogram
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] setup_object.isra.0
     0.00%     0.00%  java             [kernel.kallsyms]  [k] numa_migrate_prep
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] schedule_timeout
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __d_lookup_rcu
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] lookup_fast
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] update_rt_rq_load_avg
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] mpol_misplaced
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  java             [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] page_counter_cancel
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __put_page
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] migrate_pages
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] page_counter_uncharge
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] uncharge_batch
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] release_task
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] rcu_implicit_dynticks_qs
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] _find_next_bit
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] queued_write_lock_slowpath
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]  [k] process_one_work
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] do_exit
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] do_group_exit
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] get_signal
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] queued_write_lock_slowpath
     0.00%     0.00%  Service Thread   [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x0000000000a93337
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x0000000000560edb
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] copy_page
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] migrate_misplaced_page
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] migrate_page
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] migrate_pages
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] move_to_new_page
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] native_read_msr
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] should_numa_migrate_memory
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] crc_16
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] crc_15
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] crypto_shash_update
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007ff2cded27b0
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] nr_iowait_cpu
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] lru_cache_add
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] putback_lru_page
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fca1939b811
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.00%     0.00%  bash             [kernel.kallsyms]  [k] mutex_unlock
     0.00%     0.00%  bash             [kernel.kallsyms]  [k] __x64_sys_write
