# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11131294483677
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] __mod_lruvec_state
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __wait_on_bit
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] out_of_line_wait_on_bit
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d920b2
     0.00%     0.00%  kworker/16:1H-k  [kernel.kallsyms]        [k] process_one_work
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] swake_up_locked
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42e70
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001b10c
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK12Item_splocal12get_rcontextEP11sp_rcontext
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK9Field_int23type_numeric_attributesEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c839da
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001afb0
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] __wake_up_common_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] __mod_zone_page_state
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/u64:1-f  [kernel.kallsyms]        [k] ixgbe_update_stats
     0.00%     0.00%  kworker/u64:1-f  [kernel.kallsyms]        [k] ixgbe_service_task
     0.00%     0.00%  kworker/u64:1-f  [kernel.kallsyms]        [k] ixgbe_watchdog_subtask
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] list_lru_count_one
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __rq_qos_merge
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z14get_quick_keysP5PARAMP18QUICK_RANGE_SELECTP8KEY_PARTP7SEL_ARGPhjS7_j
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f487
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] mempool_free_slab
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] scan_swap_map_try_ssd_cluster
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cccc5e
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] wbc_account_cgroup_owner
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d734bc
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fc0e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000daf76a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da095f
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] autoremove_wake_function
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] psi_memstall_enter
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a973
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] pagevec_move_tail_fn
     0.00%     0.00%  kworker/u64:1-f  [kernel.kallsyms]        [k] ixgbe_read_reg
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN17Opt_trace_context26enable_tracing_if_requiredEv
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] jbd2_block_tag_csum_set
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] autoremove_wake_function
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ext4_meta_trans_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK11sp_pcontext26retrieve_field_definitionsEP4ListI16Spvar_definitionE
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] page_swap_info
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000020a2b
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __ext4_ext_check
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] timespec64_add_safe
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]        [k] process_one_work
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] process_one_work
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] first_iovec_segment
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         libstdc++.so.6.0.25      [.] _ZNSt18condition_variable10notify_oneEv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] bit_wait_io
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f56c
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN16Diagnostics_area22reset_diagnostics_areaEv
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000017b7b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9db1a
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK8Item_int12type_handlerEv
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] process_one_work
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9bade
     0.00%     0.00%  mariadbd         libstdc++.so.6.0.25      [.] _ZSt18_Rb_tree_incrementPSt18_Rb_tree_node_base
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7f768
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN5tpool4task7executeEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4Item10check_colsEj
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z20open_and_lock_tablesP3THDRK14DDL_options_stP10TABLE_LISTbjP19Prelocking_strategy
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] __wake_up_common
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a6be
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] try_to_unmap
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] rmap_walk_file
     0.00%     0.00%  kworker/3:1H-kb  [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  kworker/3:1H-kb  [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/3:1H-kb  [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] mntput
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9c564
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __mem_cgroup_threshold
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z13handle_selectP3THDP3LEXP13select_resultm
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] bh_uptodate_or_lock
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] mem_cgroup_uncharge_list
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd06c8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] blk_attempt_plug_merge
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0158
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] uncharge_batch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9da1b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d298ba
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_field7val_strEP6String
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13st_select_lex10init_queryEv
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] blk_queue_exit
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7handler21multi_range_read_nextEPPv
     0.00%     0.00%  mariadbd         mariadbd                 [.] decimal2bin
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] xas_load
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ext4_es_cache_extent
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ext4_cache_extents
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1736
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f159
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8ecf
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] default_wake_function
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] cpuacct_account_field
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d920c0
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]        [k] __wake_up_common
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_identC2EP3THDP23Name_resolution_contextRK25st_mysql_const_lex_stringS6_S6_
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d297ff
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] try_to_wake_up
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] autoremove_wake_function
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] rcu_irq_exit
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] try_to_wake_up
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] rq_wait_inc_below
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] blk_queue_exit
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]        [k] aio_complete_rw
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] avc_policy_seqno
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z24set_statistics_for_tableP3THDP5TABLE
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __xas_next
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf2a3
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] lf_dynarray_lvalue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf9557
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]        [k] autoremove_wake_function
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000207e1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d728fd
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] blk_mq_hctx_mark_pending
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] __wake_up_common_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] ext4_releasepage
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a6b4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd428c
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] inc_zone_page_state
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13Item_cond_and7val_intEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14Item_bool_func12get_mm_partsEP15RANGE_OPT_PARAMP5FieldN9Item_func8FunctypeEP4Item
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001ab24
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000020733
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000daf4b8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000eb5962
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] __wake_up_common_lock
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] enqueue_task_fair
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] ttwu_do_activate
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14Explain_insertD0Ev
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9efb8
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] insert_work
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] dec_zone_page_state
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]        [k] __wake_up_common_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c3052c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d11364
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]        [k] process_one_work
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] kthread_is_per_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f8ab
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN7cleanupEb
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]        [k] try_to_wake_up
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __note_gp_changes
     0.00%     0.00%  sa1              [kernel.kallsyms]        [k] __remove_mapping
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] get_scan_count
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c844ab
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] worker_thread
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] nohz_csd_func
