# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.01%     0.00%  migration/27     [kernel.kallsyms]                   [k] kthread
     0.01%     0.00%  migration/27     [kernel.kallsyms]                   [k] ret_from_fork
     0.01%     0.01%  ReadStage-161    [kernel.kallsyms]                   [k] llist_reverse_order
     0.01%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-45     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  ReadStage-96     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.01%     0.01%  ReadStage-7      [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_set_pte
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] page_add_file_rmap
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] cpus_share_cache
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_rq_ctx_init
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] sock_poll
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ep_item_poll.isra.0
     0.01%     0.01%  ReadStage-84     [kernel.kallsyms]                   [k] memcg_check_events
     0.01%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.01%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.01%  ReadStage-11     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] mod_timer
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] sk_reset_timer
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_ack
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_schedule_loss_probe
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_schedule_loss_probe.part.0
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_skb_dst_mtu
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_data_queue
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] read_tsc
     0.01%     0.01%  ReadStage-20     [kernel.kallsyms]                   [k] bio_to_wbt_flags
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __rq_qos_throttle
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __submit_bio
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] submit_bio
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] wbt_wait
     0.01%     0.01%  ReadStage-7      [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] cpus_share_cache
     0.01%     0.01%  ReadStage-70     [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.01%  Thread-146       [kernel.kallsyms]                   [k] futex_wait_setup
     0.01%     0.00%  Thread-146       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-146       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-146       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-146       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-146       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_send_check
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __ip_local_out
     0.01%     0.01%  ReadStage-78     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  ReadStage-126    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] get_nohz_timer_target
     0.01%     0.01%  ReadStage-59     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] io_schedule
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  Thread-119       [kernel.kallsyms]                   [k] __switch_to
     0.01%     0.01%  ReadStage-44     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.01%  ReadStage-130    [kernel.kallsyms]                   [k] hctx_unlock
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _copy_from_iter
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] cpumask_next_wrap
     0.01%     0.01%  ReadStage-21     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] dma_pool_alloc
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  ReadStage-145    [kernel.kallsyms]                   [k] tick_sched_timer
     0.01%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  ReadStage-85     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-101    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] check_preempt_curr
     0.01%     0.01%  ReadStage-23     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] xa_get_order
     0.01%     0.01%  ReadStage-79     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] psi_memstall_enter
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] submit_bio
     0.01%     0.01%  ReadStage-98     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-59     [kernel.kallsyms]                   [k] syscall_enter_from_user_mode
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  Thread-9         [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  Thread-9         [kernel.kallsyms]                   [k] wake_up_process
     0.01%     0.01%  Thread-122       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-122       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-122       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-122       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-122       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.01%  Thread-41        [kernel.kallsyms]                   [k] update_cfs_group
     0.01%     0.00%  Thread-41        [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  Thread-41        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.01%  ReadStage-37     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] vma_interval_tree_iter_first
     0.01%     0.01%  ReadStage-10     [kernel.kallsyms]                   [k] switch_mm_irqs_off
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] asm_sysvec_reschedule_ipi
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] irqentry_exit
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] sysvec_reschedule_ipi
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __es_remove_extent
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_da_get_block_prep
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_es_insert_delayed_block
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] attach_entity_load_avg
     0.01%     0.01%  ReadStage-135    [kernel.kallsyms]                   [k] workingset_refault
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] flush_tlb_func
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __switch_to_asm
     0.01%     0.01%  Thread-31        [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  Thread-31        [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.01%  ReadStage-85     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-43     [kernel.kallsyms]                   [k] sched_clock_cpu
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] psi_task_change
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] sched_clock
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_up_process
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] xas_set_mark
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __set_page_dirty
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mark_buffer_dirty
     0.01%     0.01%  Thread-44        [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  Thread-44        [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  Thread-44        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.01%  Thread-40        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-40        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-40        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-40        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  ReadStage-57     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.01%  ReadStage-56     [kernel.kallsyms]                   [k] __mod_node_page_state
     0.01%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.01%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.01%     0.01%  Thread-34        [kernel.kallsyms]                   [k] __calc_delta
     0.01%     0.00%  Thread-34        [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  Thread-34        [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  Thread-34        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  Thread-34        [kernel.kallsyms]                   [k] update_curr
     0.01%     0.01%  ReadStage-43     [kernel.kallsyms]                   [k] available_idle_cpu
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] aa_sk_perm
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] security_socket_sendmsg
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] dma_direct_unmap_sg
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.01%     0.01%  ReadStage-75     [kernel.kallsyms]                   [k] psi_group_change
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] io_schedule
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] psi_task_switch
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  ReadStage-121    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.01%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-55     [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] io_schedule
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.01%     0.01%  ReadStage-62     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  ReadStage-150    [kernel.kallsyms]                   [k] update_cfs_rq_h_load
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] do_syscall_64
