# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 692K of event 'cycles'
# Event count (approx.): 25203436475488
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] ext4_writepages
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] lru_gen_shrink_lruvec
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] mpage_map_and_submit_extent
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] mpage_map_one_extent
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] shrink_node
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] shrink_node_memcgs
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] shrink_page_list
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] shrink_zones
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] try_to_free_pages
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_do_writeback
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_workfn
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_writeback
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] writeback_sb_inodes
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af31
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] core_kernel_data
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_next_buddy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f810
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f170
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_vsyscall
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f3aa
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e150
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec5b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a2c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f2d0
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000095c6
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093fb
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000b18
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e11a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aeb2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000fae0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] set_task_rq_fair
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008f8
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ___slab_alloc
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] allocate_slab
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] kmem_cache_alloc
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c504
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_read_reg
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_service_task
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_update_stats
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] ixgbe_watchdog_subtask
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_cancel
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f18e
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_user_time
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192d3
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b94a
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __slab_free
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014067
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __ext4_journal_start_sb
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] file_update_time
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] generic_update_time
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] jbd2__journal_start
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] start_this_handle
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192cd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d9a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f994
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zap_pte_range
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] unmap_page_range
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] unmap_vmas
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zap_pmd_range.isra.0
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c49
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001eccc
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018ea0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b956
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001596e
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_cpu_capacity
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_task_stat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] ksys_read
     0.00%     0.00%  top              [kernel.kallsyms]      [k] proc_single_show
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_read
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_read_iter
     0.00%     0.00%  top              [kernel.kallsyms]      [k] vfs_read
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b911
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] memchr_inv
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __switch_to_xtra
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000008708
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec82
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192d0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __irqentry_text_end
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015925
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bb83
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec7c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa9f
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094f4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] idr_find
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132a4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024acd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eda0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] delay_halt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2ee
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bff
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f843
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024fc5
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed97
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f949
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __napi_poll
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ixgbe_poll
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] net_rx_action
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f114
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013237
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000806
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a32
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] delay_halt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d9c
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008dc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001faa2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f840
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] enqueue_hrtimer
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019344
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __free_zspage
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000b10
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f89f
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] __swap_writepage
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] bdev_write_page
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] pageout
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  dnf              [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193d2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f95d
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000007fc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093ed
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea8c
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000803
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d99c
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] find_busiest_queue
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b84f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f181
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009502
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf60
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba7f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2da
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016ebc
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bba1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed4f
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000097b0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c8c
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195d0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c0c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9dd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ab6
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba0e
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_do_timer
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __irq_exit_rcu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_freepages_block
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] compaction_alloc
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_freepages
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __default_send_IPI_dest_field
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_unmap_flush
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_alloc
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] offset_to_swap_extent
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] super_cache_count
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] clean_page_buffers
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] swap_range_alloc
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000000f340
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015964
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193c5
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_add_drain
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_add_drain_cpu
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c4b
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d058
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000985c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_swapout
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/23:2-mm  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __const_udelay
     0.00%     0.00%  kworker/22:1-mm  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/22:1-mm  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000091a
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_call_function_single
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] shmem_unused_huge_count
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] SetZsPageMovable.isra.0
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __common_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010baf
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bd4
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d964
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ecb2
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __queue_work
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010734
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7c0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f37c
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000137b0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019348
     0.00%     0.00%  memcached        memcached              [.] 0x000000000002055f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f9a8
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] sched_clock_tick
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f914
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f320
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000204b1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f351
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a3b
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013838
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249e2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f560
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c8a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c88
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001339a
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015b71
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __x86_indirect_thunk_rcx
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] try_to_unmap_flush
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204fa
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aef4
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001347a
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009dcc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] radix_tree_node_rcu_free
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae9f
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132cf
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000102f0
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] lzo1x_1_do_compress
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] lzorle_compress
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bba
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] hrtimer_forward
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024af3
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020564
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000a90
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b80b
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ecc2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa8b
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] tick_program_event
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015888
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013868
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b01d
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] activate_page
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] pagevec_lru_move_fn
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b080
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae96
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_exit_group
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_exit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_group_exit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] exit_mm
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] exit_mmap
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mmput
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mprotect_fixup
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a1e
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] __get_free_pages
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] do_try_to_free_pages
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] evict_pages
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] fill_page_cache_func
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] lru_gen_shrink_lruvec
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] shrink_node
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] shrink_node_memcgs
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] shrink_zones
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]      [k] try_to_free_pages
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000901
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aee1
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019640
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] set_next_buddy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f253
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020512
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024bbc
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a51
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f16
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] get_page_from_freelist
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] activate_task
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] attach_task
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a01
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_type_to_scan.constprop.0
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] acpi_os_read_memory
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] apei_read
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f84d
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb40
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa94
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_vsyscall
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093da
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __update_load_avg_se
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4ad
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013827
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae91
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_poll_func
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] ghes_proc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f900
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae7d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138f6
     0.00%     0.00%  memcached        [vdso]                 [.] __vdso_clock_gettime
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c92
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb07
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_migratepages
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_migratepages_block
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rwsem_optimistic_spin
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] down_write_killable
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rwsem_down_write_slowpath
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] check_preempt_wakeup
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d99a
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] bit_cursor
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] fb_flashcursor
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_mark_iloc_dirty
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] llist_add_batch
