# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 517K of event 'cycles'
# Event count (approx.): 19304054356589
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e8f3
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a35
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c3f6
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] show_interrupts
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec5b
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046e8d4
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013c63
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1439a0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e109
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009406
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04747b7
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04791dc
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0487597
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf0e49a0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048106f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] deferred_split_count
     0.00%     0.00%  kworker/1:1-mm_  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf223646
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fb7d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f16
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_get_length@plt
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] node_page_state
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] vsnprintf
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/28:1-mm  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483fb8
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04792b6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470cf1
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145d49
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f933
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf14913d
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0484880
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04873f6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e3aa
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf2206fa
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046e030
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04875c1
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e99e
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b6704
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474a4e
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145da3
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04768ba
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbfaafae4
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470d66
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf149114
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047f4f5
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474c5c
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c780
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c7aa
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fbfa
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046e7c0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0481fde
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0477358
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbfab8d55
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048437b
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001933c
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] shrink_inactive_list
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fbaf
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __collapse_huge_page_isolate
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] isolate_lru_page
     0.00%     0.00%  kworker/8:1-mm_  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fb9d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013758
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf142fb6
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022287
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b862
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e340
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04708c9
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474395
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024acd
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c514
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c3db
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e9a6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145c83
     0.00%     0.00%  kworker/26:2-mm  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f81b
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e9ac
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] perf_swevent_stop
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e1dc
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04847d0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048738f
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] zs_unmap_object
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_cpupid_xchg_last
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] alloc_zspage
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __test_set_page_writeback
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] mem_cgroup_id_get_online
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] kmem_cache_alloc
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] drain_slots_cache_cpu.constprop.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] page_counter_uncharge
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] uncharge_batch
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] zs_object_copy
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] unlock_page
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] cgroup_file_notify
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __swap_writepage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] bdev_write_page
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] put_swap_page
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] end_page_writeback
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] page_swapcount
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] try_to_free_swap.part.0
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __slab_free
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __frontswap_store
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145c06
     0.00%     0.00%  kworker/6:1-mm_  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/6:1-mm_  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] set_page_dirty
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470df2
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009511
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] split_map_pages
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __free_zspage
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_pvclock_gtod
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138cf
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046ed00
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d96d
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] mod_node_page_state
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] radix_tree_next_chunk
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013257
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] choose_new_asid
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d96b
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132a4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] blk_start_plug
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470d9e
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e7c
     0.00%     0.00%  memcached        libc-2.28.so           [.] __strlen_avx2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204ef
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480f01
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf54
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] acpi_os_read_memory
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] apei_read
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470dae
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_mprotect_pkey
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_mprotect
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249da
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] check_preempt_wakeup
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf147581
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b6633
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480ab0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145d50
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa9f
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048126f
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea63
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c8de
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec9b
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ce5b
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c8f4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f9b3
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b6654
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148c72
     0.00%     0.00%  memcached        libpthread-2.28.so     [.] __lll_unlock_wake
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016ed1
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4cafc
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] psi_memstall_leave
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] memset
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04791b8
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf147075
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013398
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf14759b
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014877
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] invalidate_user_asid
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e385
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] ttm_pool_shrinker_count
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a46
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __accumulate_pelt_segments
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fc0c
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] swap_set_page_dirty
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f0d
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139e0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e320
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249eb
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048c377
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04875e7
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0487479
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b352
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047ddcd
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0475d14
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013898
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04753fb
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0477310
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046efe0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] should_reclaim_retry.constprop.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  memcached        [vdso]                 [.] 0x0000000000000803
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001383e
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148b07
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148af1
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470cbc
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  gmain            [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047f525
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf18695f
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04839d0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148c6d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] asm_common_interrupt
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] common_interrupt
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046f094
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483a53
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04742f2
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __bitmap_and
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204fa
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020562
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irq_work_run_list
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf220623
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483abd
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024fe8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013260
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e318
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] amd_pmu_addr_offset
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048126b
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470b78
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rcu_all_qs
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04839e2
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04747b4
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] next_zone
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047dea6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c8dc
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf112fab
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04768c1
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __swap_entry_free
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] free_swap_slot
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] swapcache_free_entries
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a32
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145ed9
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048441e
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __xas_next
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0477332
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c5ff
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1439b6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fc68
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046f984
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148af8
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480ce8
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148aeb
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fb7c
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474c47
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f7a1
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0478698
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0481259
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048012e
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0487141
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fc84
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fc8c
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _raw_spin_lock_irq
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e243
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c8fb
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b66a7
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048eb40
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046fc88
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048105c
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __collapse_huge_page_copy.isra.0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e343
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04772ec
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148ad1
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aef4
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] up_read
     0.00%     0.00%  kworker/12:1-mm  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474bc6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470887
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc046f3e0
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474844
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013603
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e2e3
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d0e5
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e1e8
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c7d8
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __bitmap_or_equal
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480ce1
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] inode_congested
     0.00%     0.00%  kworker/8:1-mm_  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195c0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae91
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04703f8
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c3ed
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013850
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mmu_shrink_count
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf717b3d
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc048477a
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dc04769a6
     0.00%     0.00%  memtier_benchma  [unknown]              [.] 0x00007f8dbf220234
