# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 95K of event 'cycles'
# Event count (approx.): 21271870935809
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] do_page_mkwrite
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] do_user_addr_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] exc_page_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] ext4_page_mkwrite
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] handle_mm_fault
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_generic_write_checks
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] find_busiest_group
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] load_balance
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] cpufreq_stats_record_transition
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] blk_mq_hctx_mark_pending
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] __rq_qos_throttle
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] blk_mq_insert_requests
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] rq_qos_wait
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] wbt_wait
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-74        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] bvec_alloc
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  Thread-30        [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-30        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-114    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] wbt_track
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __rq_qos_track
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-160    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-160    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]                   [k] mpage_prepare_extent_to_map
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-113    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  Thread-145       [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-173    [kernel.kallsyms]                   [k] __do_fault
     0.00%     0.00%  ReadStage-173    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.00%     0.00%  ReadStage-173    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.00%     0.00%  ReadStage-173    [kernel.kallsyms]                   [k] filemap_fault
     0.00%     0.00%  ReadStage-173    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] native_irq_return_iret
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __zone_watermark_ok
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] __x86_indirect_thunk_rax
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_newly_delivered
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] native_write_msr
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] cpufreq_driver_fast_switch
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] intel_cpufreq_fast_switch
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  kworker/33:2-mm  [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ktime_get_update_offsets_now
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] wake_q_add_safe
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  Thread-41        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  Thread-41        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-41        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] rcu_note_context_switch
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-154    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]                   [k] process_one_work
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] calc_load_nohz_start
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] find_busiest_group
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] load_balance
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] __blk_rq_map_sg
