# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 383K of event 'cycles'
# Event count (approx.): 14121811632793
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] flush_tlb_func
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014a3d
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _raw_read_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] amd_pmu_wait_on_overflow
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f19f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed46
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f899
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d80
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] _ZN6totals9update_opEmj
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa76
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000106b4
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c65
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d95
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f4b
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f98c
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] check_preempt_wakeup
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_irq_load_avg
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] zswap_frontswap_store
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009511
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_free_swap
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f8f8
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_irq_enter
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __swap_duplicate
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] swap_duplicate
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2c6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249d6
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] _ZN7requestD0Ev
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] obj_cgroup_uncharge
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f86a
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d4a
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000fd24
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] insert_zspage
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d77
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093d4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a53
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002051b
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013445
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249f0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000163e0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d3a
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] send_call_function_single_ipi
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  memtier_benchma  libstdc++.so.6.0.25    [.] _ZdlPvm
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f134
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rotate_reclaimable_page
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_send_call_func_ipi
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae76
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_trans_huge_mapcount
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c497
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001390c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f879
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010564
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d599
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010094
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019277
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] evmap_io_add_
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f9b3
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_swap_info
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rb_erase
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020558
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ac7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f249
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016386
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_report_qs_rdp
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020490
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000a74
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] security_socket_getpeersec_dgram
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139fd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c75
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_report_qs_rdp
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002050f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249e2
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013898
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa65
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008fb
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b8a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fae1
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_load
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __put_page
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000196e9
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024b81
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_da_write_begin
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_get_length@plt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ee93
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __get_vma_policy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002faf8
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016edd
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irqentry_exit_to_user_mode
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e7e
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_load_avg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __update_blocked_others
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c507
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000135f0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000008630
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f664
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f450
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] unlock_page
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0f8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fb17
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000783
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000113be
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013a3c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] switch_ldt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020544
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014828
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef94
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f8b0
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0eb
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016ed1
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000020500
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f034
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010484
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000090e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011346
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ab6
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024fc0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_io_ticks
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020525
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138f6
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b76
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_do_batch
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x00000000000219a0
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008fb
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec9f
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bbe1
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c47
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x000000000000081c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] unlock_page_memcg
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010854
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010164
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001326f
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_task_rq_fair
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea05
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015bee
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpus_share_cache
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] cpumask_next_and
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f23c
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x00000000000218e4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqtime_account_process_tick
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f109
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000102f0
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093c2
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __bitmap_or_equal
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __default_send_IPI_dest_field
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_start
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __irq_exit_rcu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] get_partial_node.part.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] get_nr_evictable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] clean_buffers
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __task_rq_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e6b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c45
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] alloc_pages_vma
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001340d
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] _IO_setb
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000196e0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_rmapping
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000113e1
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c42
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ff1
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000008724
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af2b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000204ac
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __put_user_4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f2d4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f243
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f914
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013e15
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aeed
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013268
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] __snprintf
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f202
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000141b8
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f24
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015b92
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb6
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011401
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f244
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] wake_q_add_safe
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] iov_iter_init
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b018
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9b4
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irqtime_account_process_tick
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f995
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_check_dirty_writeback
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] delay_halt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zcomp_compress
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000010520
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __x64_sys_nanosleep
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] do_nanosleep
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] hrtimer_nanosleep
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] set_next_buddy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001faa2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000106b4
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f343
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d7b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f351
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139f3
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000107f4
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] strdup@plt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d6b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f149
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000141b0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ecac
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024ae1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f229
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1f3
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a1e
     0.00%     0.00%  memcached        libc-2.28.so           [.] __strlen_avx2
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __wake_up
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_remove@plt
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008f4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013481
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_mprotect
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_mprotect_pkey
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024bbc
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013442
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_swevent_stop
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_futex_key
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249d6
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024ac7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f181
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f774
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f974
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f366
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bd4
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008dc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa81
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000fd00
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f310
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013477
     0.00%     0.00%  memtier_benchma  libstdc++.so.6.0.25    [.] 0x000000000008d3f4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f855
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000988c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ecc6
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000791
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bd0
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139e0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c8c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f99e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b343
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] free_swap_cache
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000ae2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa7c
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f8d1
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] grab_cache_page_write_begin
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010baf
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010520
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __bitmap_or_equal
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_mem_cgroup_from_mm
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] __vdso_clock_gettime
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022347
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] psi_memstall_leave
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] shrink_slab
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019340
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea4f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] crypto_comp_compress
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a1e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa7c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] lapic_next_event
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_do_timer
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] swap_range_alloc
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __const_udelay
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_nomem
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a2c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] crypto_comp_decompress
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016eda
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] queued_spin_unlock
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_irq_exit
